10007814	7814
10007890	7890
10034374	7814
10139404	139404
10397041	7814
10400155	7814
10445455	7814
10593395	7814
10616579	616579
10630982	139404
10694873	7890
10762124	139404
10819016	819016
10831888	14847
10957244	957244
11125671	139404
11153727	1153727
11154950	7814
11155790	7814
11155791	7814
11181152	1181152
11190029	139404
11190030	139404
11190031	7814
11190032	139404
11190033	139404
11198844	139404
11198845	139404
11198846	7814
11198847	7814
11198848	139404
11198849	7814
11314559	139404
11412116	139404
11412121	139404
11440109	616579
11440110	139404
11440673	7814
11462451	7814
11474925	7814
11489998	7814
11673166	139404
11758076	7814
11974720	957244
12514875	7890
12527437	7814
12535501	14847
12624322	14847
12686933	7814
12689646	7814
12807848	14847
12861543	2861543
12960302	139404
12960810	14847
12986219	139404
12992834	14847
13026023	14847
13040257	139404
13178955	3178955
13198562	139404
13211293	7814
13293124	957244
13331780	7814
13445044	7814
13644253	7814
13644528	7814
13648748	139404
13897308	139404
13909070	7814
13934481	139404
13967966	14847
13999926	1181152
14017161	14847
14041409	7814
14084778	139404
14227672	139404
14235229	4235229
14268231	7814
14313729	7814
14420264	139404
14657125	7814
14887705	4887705
14989315	139404
15031763	5031763
15032977	7814
15034221	139404
15038319	7814
15038737	139404
15039161	7814
15039575	139404
15044868	139404
15044876	139404
15045290	7814
15050250	7814
15051470	7814
15051873	7814
15054780	7814
15055605	7814
15056017	7814
15060220	139404
15060637	5060637
15061479	7814
15061893	139404
15062719	7814
15073633	7814
15160260	139404
15161439	139404
15232706	7814
15233115	5060637
15233556	7814
15233965	139404
15234391	7814
15236520	7814
15239461	139404
15239849	139404
15240248	139404
15241041	139404
15241433	139404
15241448	7814
15241836	7814
15245920	5060637
15246329	5246329
15246734	7814
15247148	139404
15248800	139404
15249188	7814
15250031	139404
15250899	7814
15415631	7814
15526167	139404
15743616	7814
16334241	139404
16334243	139404
16334251	139404
16334252	139404
16334253	139404
16334698	139404
16334708	139404
16335600	139404
16335611	139404
16342887	7814
16342888	139404
16342890	139404
16343331	139404
16343332	139404
16350220	139404
16350664	139404
16350672	139404
16350676	139404
16350678	139404
16350680	139404
16350681	139404
16350684	139404
16351121	139404
16351123	139404
16351126	139404
16351127	139404
16351128	139404
16351129	139404
16351130	139404
16351131	139404
16351132	139404
16351133	7814
16351134	139404
16351135	7814
16351136	139404
16351137	139404
16351138	139404
16351139	139404
16351594	7814
16351595	7814
16351596	139404
16351597	139404
16351598	7814
16351599	139404
16351600	139404
16351601	139404
16351602	139404
16351603	139404
16351604	139404
16351605	139404
16351606	7814
16351607	7814
16351608	7814
16351609	7814
16351610	7814
16351612	7814
16351613	7814
16351614	7814
16351615	7814
16402811	139404
16402823	7814
16403313	7814
16412963	7814
16412967	7814
16412972	139404
16412975	7814
16412980	7814
16413464	7814
16413467	7814
16413469	139404
16413471	7814
16419784	7814
16419792	7814
16419796	7814
16419803	7814
16420257	7814
16420259	7814
16420263	7814
16420267	7814
16420269	7814
16420272	7814
16420273	7814
16420714	7814
16420715	7814
16420716	7814
16420718	7814
16420721	7814
16420723	7814
16420724	7814
16420726	7814
16420731	7814
16420734	7814
16421164	7814
16421170	7814
16421172	7814
16421178	7814
16421185	7814
16421617	7814
16421633	7814
16422072	7814
16422089	7814
16422534	7814
16429232	139404
16429239	7814
16429670	7814
16429676	139404
16430103	139404
16430111	139404
16430118	139404
16430124	139404
16430556	139404
16431474	139404
16431479	7814
16431481	7814
16431486	7814
16431911	139404
16431913	7814
16431918	139404
16431919	7814
16431921	7814
16431922	7814
16431926	7814
16431928	139404
16431932	139404
16432342	139404
16432347	139404
16432353	139404
16432356	7814
16432360	7814
16432782	139404
16437575	139404
16437581	139404
16437993	7814
16437999	7814
16438003	139404
16438008	139404
16438014	7814
16438016	7814
16438417	7814
16438426	7814
16438428	139404
16445491	7814
16445499	5246329
16445507	7814
16611791	139404
16612260	7814
16644482	7814
17227438	7814
17492027	7492027
17492602	7814
17505295	7814
17505296	7814
17505297	7814
17514313	7814
17543855	139404
17576215	7814
17576222	139404
17579695	1239053
17580037	139404
17580048	139404
17580365	7814
17580369	7814
17580374	139404
17585427	139404
17585444	139404
17585767	139404
17585769	139404
17585772	139404
17589537	1239053
17589541	7814
17622030	7814
17722834	1239053
17726635	7814
17885892	139404
17907808	7814
17915700	1181152
19019342	1181152
19212197	7814
19213058	7814
19214869	7814
19215205	7814
19216035	7814
19216737	7814
19217265	7814
19217427	7814
19217430	7814
19218299	7814
19220190	7814
19220192	7814
19221445	7814
19221626	7814
19222540	7814
19223249	1181152
19224558	7814
19224561	139465
19224927	7814
19226172	7814
19226174	7814
19226538	7814
19227252	7814
19229192	7814
19230231	7814
19230591	7814
19231846	7814
19233625	7814
19235424	139465
19238042	7814
19238043	7814
19238208	7814
19238377	1181152
19238379	7814
19238539	7814
19238543	7814
19238711	7814
19239055	1181152
19241171	7814
19242976	7814
19244009	7814
19244682	7814
19245933	7814
19246263	1181152
19249986	1181152
19252114	7814
19255370	7814
19256421	7814
19257754	7814
19259693	7814
19260146	7814
19261219	7814
19261371	1239053
19262820	7814
19266793	7814
19267152	7814
19267826	9267826
19268702	7814
19269350	7814
19269530	7814
19270023	7814
19270191	7814
19270531	1181152
19270538	7814
19271029	1181152
19271544	7814
19271708	7814
19273349	139404
19274116	7814
19274432	7814
19274441	7814
19274586	7814
19351351	7814
20007814	10007814
20007890	10007890
20015879	10034374
20015879	15743616
20016082	10016082
20016082	18031141
20034375	10034375
20034378	10034378
20139404	10139404
20139752	10139752
20249301	10249301
20368901	10368901
20397040	10397040
20397041	10397041
20401584	10401584
20401789	10401789
20498038	10498038
20498039	10498039
20498338	10498338
20501869	10501869
20526032	10526032
20526032	11327042
20579157	10579157
20579157	10579158
20579872	10579872
20579872	11190031
