10007357	286
10007440	286
10007456	7456
10008016	8016
10008438	286
10008712	8712
10013292	13292
10013459	13459
10023771	23771
10091106	13292
10091126	91126
10093742	93742
10093791	93791
10094567	6407
10115433	454
10116524	286
10116597	454
10116949	14838
10139756	13292
10139867	162
10139919	8712
10207521	207521
10207630	207630
10213511	8712
10213858	213858
10213862	213858
10214570	6900
10214573	13292
10214574	13292
10214576	6900
10214579	6900
10214663	6900
10214668	214668
10214670	6900
10215381	6900
10215743	8712
10215746	215746
10215747	215747
10215748	8712
10215749	8712
10215750	8712
10216432	8712
10216788	93742
10216792	15260
10216804	13292
10216917	213858
10218684	6900
10219521	219521
10219640	219640
10226508	226508
10226509	213858
10226875	226875
10295801	213858
10296248	6900
10298644	298644
10299084	213858
10301341	286
10316915	316915
10319248	8712
10321243	162
10356903	213858
10368240	13292
10368576	286
10368727	368727
10368737	219640
10368889	14838
10368899	14838
10368903	6900
10369046	164415
10369062	8712
10369720	369720
10378853	13292
10380584	164415
10389730	6900
10392116	392116
10392570	213858
10397232	93742
10397464	164415
10397951	8712
10402273	13292
10408864	93742
10409039	13292
10409486	6900
10409957	8712
10409968	213858
10414443	483
10431717	221692
10433075	6900
10433288	8712
10434013	15260
10434473	434473
10435747	215747
10438965	14838
10440155	13292
10440707	6900
10440853	13292
10442726	226508
10443189	8712
10445595	215747
10445610	445610
10448177	286
10450157	13292
10462422	215747
10462423	213858
10462424	6900
10463585	162
10465253	392116
10466036	466036
10483401	483401
10486266	486266
10489070	6900
10492256	492256
10497315	13292
10499774	8712
10503534	13292
10510926	358
10514762	162
10528661	6900
10528806	528806
10534969	13292
10535444	535444
10546401	15260
10552494	162
10558582	558582
10559532	6900
10570683	13292
10570697	8712
10571709	215747
10572603	445610
10572955	13292
10573589	213858
10573931	8712
10574304	162
10577508	215747
10578690	162
10579810	213858
10579992	213858
10580461	23771
10580462	23771
10581175	213858
10582414	215747
10585658	13292
10585985	585985
10585987	224204
10586282	8712
10586923	23771
10586927	13292
10588648	286
10589300	91124
10589350	215747
10594014	23771
10595084	392116
10601464	601464
10602500	8712
10620663	483401
10625345	625345
10628579	6900
10633616	6407
10651250	651250
10651253	434473
10662254	662254
10668448	8712
10668618	13292
10676554	221692
10685826	13292
10688712	13292
10689357	445610
10692283	115272
10695323	695323
10697265	23771
10698771	358
10698772	358
10700381	7695
10707261	6900
10710531	8712
10710989	710989
10711748	162
10712802	13292
10713270	585985
10714780	286
10715148	6900
10717023	672
10718522	162
10720716	483401
10728942	392116
10728943	392116
10729850	8712
10730710	483401
10730711	730711
10733576	91124
10733591	13292
10736868	695323
10751567	8712
10753109	753109
10753486	23771
10755725	8712
10757257	757257
10758612	758612
10759261	730711
10760621	14838
10761933	14838
10764561	13292
10766019	392116
10768397	445610
10768398	13292
10769905	23771
10769910	23771
10770698	213858
10772978	215747
10772980	13292
10775272	13292
10778619	164415
10782878	782878
10783973	6900
10784378	784378
