10015902	15902
10297576	21998
10874856	15902
10946432	946432
10954708	954708
11405200	850499
11416518	1416518
11426411	1426411
11656421	21998
11685987	21998
11753803	1416518
11758953	1758953
11759806	1416518
11813000	954708
11855418	21998
11975652	21998
12001410	850499
12113652	2113652
12494076	90536
12499614	90536
12502361	90536
12725096	21998
12780398	2379830
13033904	2379830
13206295	3206295
13428137	3206295
13468654	850499
13494414	954708
13534429	2379830
13672923	15902
13744891	850499
13781512	3206295
14438197	1416518
14620827	850499
14999185	2379830
15078690	5078690
15489245	850499
15592791	946432
15607033	1758953
15607460	850499
15629340	5629340
15636835	946432
15649451	3586193
15932738	850499
15992514	954708
16696656	850499
16696668	850499
16697107	850499
16697113	850499
16906663	6906663
17046570	850499
17052898	850499
17085715	3206295
17088676	5078690
17166312	2379830
17208164	850499
17606305	7606305
17620169	850499
17692749	850499
17720642	1426411
18111375	90536
18145500	15902
18254935	21998
20000260	11975652
20015902	10015902
20297576	10297576
20583401	10583401
20826310	10826310
20826310	11387547
20874856	10874856
21164298	11164298
21405200	11405200
21416518	11416518
21426411	11426411
21656421	11656421
21685987	11685987
21758953	11758953
21758953	15607033
21759806	11759806
21813000	11813000
21855418	11855418
22113652	12113652
22502361	12502361
22666113	12666113
22725096	12725096
22945838	12945838
23033904	13033904
23033904	14999185
23206295	13206295
23266117	13266117
23428137	13428137
23468654	13468654
23494414	13494414
23534429	13534429
23642311	13642311
23672923	13672923
23781512	13781512
24005623	14005623
24964532	14964532
25072768	15072768
25078690	15078690
25105970	15105970
25189404	15607460
25189404	16696656
25189404	16697113
25489245	15489245
25592791	15592791
25609654	15609654
25629340	15629340
25633920	15633920
25636835	15636835
25755216	15755216
25756056	15756056
25992514	15992514
26906663	16906663
27052898	17052898
27088676	17088676
27166312	17166312
27202668	17202668
27565063	17565063
27620169	17620169
27692749	17692749
27720642	17720642
27968856	17968856
28111375	18111375
28145500	18145500
30015902	10015902
30015902	10954706
30015902	10954708
30015902	14964532
30459034	11451387
30459034	11753803
30583401	10583401
30583401	14620827
31387547	11387547
31550519	11759806
31656421	11656421
31813000	11813000
31855418	11855418
32001410	12001410
32113652	12113652
32621052	12621052
32621052	13206295
32780398	12780398
32780398	15649451
32780398	16906663
33033904	13033904
33428137	13428137
33468654	13468654
33642311	13642311
33642311	17085715
33642311	17088676
33672923	13672923
33744891	13744891
33744891	15072768
33744891	15078690
33744891	15105970
35189404	15607033
35189404	15607460
35189404	15636835
35189404	16696656
35189404	16696668
35189404	16697107
35189404	16697113
35489245	15489245
35592791	15592791
35592791	15629340
35592791	15633920
35992514	15992514
37046570	17046570
37052898	17052898
37166312	17166312
37558560	17565063
