30000068	Eugen Kuthe	Person
30000069	Albert Kammerer	Person
30000070	Jean Galtier-Boissière	Person
30000071	Alfred Fabre-Luce	Person
30000072	Marcel Brion	Person
30000073	Joseph Jacobus van den Besselaar	Person
30000074	Ernesto Buonaiuti	Person
30000075	Léon Blum	Person
30000076	Joseph M Bochenski	Person
30000077	Edgar Bérillon	Person
30000078	Émile G Léonard	Person
30000079	None	Person
30000080	F Lamote	Person
30000081	Jules Géraud Saliège	Person
30000082	Robert Morel	Person
30000083	Emil Spohn	Person
30000084	André Mazon	Person
30000085	Oskar Schnell	Person
30000086	Carl Gustaf Emil Mannerheim	Person
30000087	Tamara Gumitsch	Person
30000034	Stefan Sturm	Person
30000089	Jean Trogoff	Person
30000090	Raymundus Picard	Person
30000091	Victor Poucel	Person
30000092	Emmanuel Beau de Loménie	Person
30000093	Alfred Sauvy	Person
30000094	Edmond Faral	Person
30000095	Prosper Thuysbaert	Person
30000096	Curt Römer	Person
30000097	Jean Mouroux	Person
30000098	Ferdinand Holböck	Person
30000099	Amleto Maltarello	Person
