0«Hanseatische verlagsanstalt«Publisher
1«F. Müller,«Publisher
2«Sansoni,«Publisher
3«Librairie génerale de droit et de jurisprudence,«Publisher
4«G. Laterza,«Publisher
5«Zinnen-verlag«Publisher
6«Tosi«Publisher
7«C.V. Engelhard«Publisher
0«Hanseatische verlagsanstalt«Publisher
9«Globus verlag g.m.b.h.«Publisher
10«H. D. Tjeenk Willink & zoon, n. v.,«Publisher
11«F. Hirt,«Publisher
12«D.A. Daamen,«Publisher
13«Uitgeversmaatschappij Holland«Publisher
14«Herder,«Publisher
15«"Uitgeverij ""In den Toren"""«Publisher
16«Fratelli Bocca,«Publisher
17«"""Le Tre Venezie"""«Publisher
18«Standaard-Boekhandel«Publisher
19«Sudetendeutsche Verlag F. Kraus,«Publisher
20«"""Le Tre Venezie,"""«Publisher
21«Wereldbibliotheek-vereeniging,«Publisher
22«C. Feldmüller«Publisher
23«P. Reclam jun.«Publisher
24«Springer,«Publisher
25«P. Parey«Publisher
26«Rhein-Mainische verlagsanstalt,«Publisher
27«F. Schneider«Publisher
28«J. L. Schrag«Publisher
29«A. Kraft«Publisher
30«H. Vaillant-Carmanne, s.a.; [etc., etc.]«Publisher
31«Boivin et cie«Publisher
32«Spiegel verlag P. Lippa«Publisher
33«G. Danner«Publisher
34«C. Bertelsmann«Publisher
35«A. Manteau«Publisher
36«Verlag Die Heimbücherei«Publisher
37«Horizons de France,«Publisher
23«P. Reclam jun.«Publisher
39«G. Truckenmüller«Publisher
16«Fratelli Bocca,«Publisher
41«F. Eher nachf.«Publisher
42«E. Kaiser«Publisher
43«Aubier, Éditions Montaigne,«Publisher
44«G. Kiepenheuer Bühnenvertriebs G.m.b.H.,«Publisher
5«Zinnen-verlag«Publisher
46«Recueil Sirey«Publisher
47«Gauverlag Bayreuth«Publisher
48«G. Fischer,«Publisher
49«E. J. Brill,«Publisher
50«Plon,«Publisher
51«Uitgeverij Foreholte,«Publisher
23«P. Reclam jun.«Publisher
53«E. Schmidt,«Publisher
54«A.W. Bruna en zoon«Publisher
55«Deuerlichsche verlagsbuchhandlung«Publisher
56«"Les Éditions ""Francex,"" Société d'éditions extérieures et coloniales"«Publisher
57«Perinetti Casoni«Publisher
58«Corrêa«Publisher
59«Westmark verlag gmbh«Publisher
60«De Sikkel; [etc., etc.]«Publisher
61«Hachette«Publisher
1«F. Müller,«Publisher
63«A. Morano«Publisher
64«Hanseatische Verlagsanstalt,«Publisher
65«'t Groeit«Publisher
66«C. Schünemann«Publisher
67«Fichte-verlag/P. Wustrow,«Publisher
68«"Verlag ""Das Bergland-Buch"""«Publisher
69«Éditions Médicis,«Publisher
70«La Jeune Parque,«Publisher
71«L'auteur«Publisher
72«A. Michel«Publisher
73«Dekker & van de Vegt n.v.,«Publisher
74«Bompiani,«Publisher
75«Éditions de la Liberté,«Publisher
76«Magi-Spinetti editori«Publisher
77«Jouve et cie,«Publisher
78«E. Droz,«Publisher
79«J. Haan,«Publisher
80«J. Vermaut«Publisher
81«Éditions ouvrières«Publisher
82«R. Julliard«Publisher
83«Deutscher volksverlag«Publisher
84«Droz,«Publisher
85«G. Grote«Publisher
86«A.J.G. Strengholt«Publisher
87«Schaffer«Publisher
29«A. Kraft«Publisher
89«Société d'éditions géographiques, maritimes et coloniales,«Publisher
90«Uitgeverij 't Groeit«Publisher
91«X. Mappus,«Publisher
92«Denoël«Publisher
93«Institut national d'étude du travail et d'orientation professionnelle«Publisher
94«Hachette,«Publisher
95«N.v. Standaard-boek-handel;«Publisher
96«Lühe,«Publisher
43«Aubier, Éditions Montaigne,«Publisher
98«"Verlag ""Officium libri catholici,"""«Publisher
99«Stamperia moderna,«Publisher
