10001198	3
10001200	108
10001201	3
10001204	3
10001207	3
10001208	513
10001211	498
10001213	6
10001217	16
10001218	68
10001223	16
10001224	23
10001225	3
10001226	3
10001227	3
10001228	1228
10001232	3
10001234	7
10001235	6
10001236	243
10001238	1238
10001241	858
10001242	1
10001243	1243
10001244	68
10001247	314
10001248	12
10001249	817
10001250	39
10001252	5
10001253	28
10001257	3
10001258	18
10001260	18
10001261	18
10001262	293
10001266	799
10001269	18
10001270	18
10001271	1271
10001272	95
10001273	13
10001274	18
10001276	243
10001277	243
10001278	243
10001279	129
10001280	3
10001281	923
10001282	293
10001283	23
10001289	3
10001290	3
10001293	3
10001294	7
10001295	39
10001296	3
10001305	3
10001307	39
10001309	243
10001310	3
10001311	923
10001313	7
10001316	3
10001318	16
10001319	3
10001322	17
10001323	243
10001324	6
10001325	3
10001328	16
10001329	584
10001330	3
10001331	13
10001332	3
10001333	16
10001334	7
10001336	1336
10001338	418
10001341	2
10001345	6
10001346	23
10001352	12
10001354	243
10001356	6
10001360	584
10001361	3
10001362	186
10001367	186
10001368	858
10001369	1369
10001370	1370
10001372	13
10001374	1374
10001375	1375
10001376	3
10001377	3
10001379	3
10001380	3
10001381	18
10001383	3
10001384	222
10001386	108
10001388	1388
10001393	18
10001396	5
10001397	39
10001398	23
10001399	3
10001401	35
10001403	3
10001404	18
10001405	243
10001406	1388
10001413	243
10001414	39
10001416	3
10001418	1418
10001420	3
10001421	293
10001424	129
10001425	3
10001427	1427
10001428	13
10001433	7
10001434	3
10001437	7
10001439	35
10001441	3
10001442	286
10001443	23
10001446	3
10001450	3
10001451	23
10001452	3
10001453	95
10001454	1454
10001456	830
10001459	3
10001461	3
10001466	243
10001468	243
10001469	3
10001470	3
10001471	3
10001473	276
10001474	54
10001477	270
10001480	3
10001481	23
10001482	1482
10001483	211
10001488	7
10001492	3
10001495	6
10001496	16
10001497	243
10001500	3
10001501	16
10001502	1502
10001503	3
10001505	16
10001506	3
10001507	243
10001508	2
10001509	54
10001510	7
10001511	13
10001512	3
10001513	799
10001514	1
10001515	3
10001516	3
10001518	3
10001521	276
10001522	276
10001523	5
10001524	1524
10001525	3
10001526	108
10001527	12
10001528	17
10001529	13
10001533	108
10001536	3
10001541	23
10001542	7
10001544	191
10001545	47
10001546	63
10001548	276
10001552	1552
10001555	3
10001556	3
10001558	7
10001559	957
10001560	1560
10001569	1370
10001570	3
10001572	3
10001573	3
10001574	3
10001575	3
10001579	5
10001580	3
10001583	3
10001584	276
10001587	3
10001588	3
10001590	3
10001591	3
10001592	33
10001593	3
10001597	3
10001598	3
10001600	3
10001602	3
10001603	3
10001605	108
10001607	3
10001610	3
10001612	16
10001614	1614
10001615	5
10001616	2
10001617	243
10001618	7
10001619	13
10001620	3
10001621	6
10001622	6
10001623	16
10001624	164
10001625	7
10001626	3
10001627	129
10001630	1630
10001634	3
10001635	3
10001636	13
10001637	54
10001640	3
10001641	3
10001642	3
10001643	3
10001644	3
10001648	3
10001650	18
10001651	243
10001652	3
10001653	243
10001655	3
10001656	3
10001657	243
10001659	3
10001660	16
10001661	1661
10001662	0
10001663	243
10001664	530
10001672	3
10001674	16
10001675	129
10001679	3
10001681	7
10001684	7
10001686	3
10001687	39
10001688	6
10001690	3
10001691	899
10001692	3
10001693	3
10001694	3
10001695	243
10001696	49
10001697	95
10001698	1146
10001700	3
10001701	3
10001702	3
10001703	243
10001704	483
10001708	3
10001709	3
10001710	16
10001711	16
10001712	18
10001713	817
10001714	817
10001715	858
10001716	3
10001717	39
10001719	39
10001721	3
10001723	5
10001724	129
10001725	1578
10001726	23
10001727	48
10001728	129
10001730	39
10001732	16
10001734	243
10001735	3
10001736	7
10001737	23
10001739	1739
10001740	3
10001741	18
10001745	243
10001746	13
10001747	7
10001751	39
10001752	18
10001753	3
10001755	923
10001757	95
10001762	13
10001763	3
10001764	95
10001765	95
10001768	243
10001769	243
10001770	2
10001771	16
10001772	108
10001774	1146
10001775	3
10001779	3
10001781	243
10001782	6
10001783	108
10001784	17
10001785	18
10001789	23
10001790	3
10001793	108
10001796	2
10001797	16
10001798	16
10001800	899
10001801	6
10001802	108
10001805	23
10001807	3
10001808	10
10001809	3
10001810	23
10001811	108
10001814	901
10001815	95
10001817	13
10001819	243
10001820	18
10001821	1821
10001823	3
10001826	18
10001829	243
10001831	6
10001832	243
10001836	923
10001837	3
10001838	3
10001839	16
10001840	16
10001842	2
10001843	623
10001845	3
10001846	1846
10001847	327
10001848	17
10001850	2
10001852	243
10001853	16
10001854	3
10001855	23
10001856	39
10001857	243
10001861	243
10001868	243
10001869	129
10001873	108
10001874	18
10001875	1875
10001879	12
10001881	35
10001884	513
10001885	513
10001887	7
10001897	7
10001898	1898
10001900	5
10001901	133
10001902	23
10001906	961
10001907	3
10001909	222
10001911	129
10001913	1913
10001915	7
10001918	35
10001919	3
10001920	2
10001921	243
10001927	3
10001929	7
10001930	1930
10001931	7
10001934	47
10001937	39
10001940	3
10001943	923
10001944	293
10001945	126
10001947	15
10001950	3
10001951	39
10001954	3
10001955	129
10001959	18
10001962	314
10001966	1966
10001969	6
10001970	3
10001971	39
10001973	126
10001976	3
10001978	7
10001979	29
10001980	420
10001981	1981
10001982	1982
10001983	7
10001987	3
10001990	27
10001992	28
10001993	164
10001994	711
10001995	1995
10001996	16
10001998	3
10002004	3
10002005	3
10002006	3
10002007	129
10002008	18
10002009	34
10002010	3
10002020	49
10002021	3
10002022	13
10002023	13
10002025	16
10002026	23
10002027	13
10002028	23
10002029	3
10002030	3
10002039	6
10002040	18
10002041	13
10002042	13
10002056	35
10002060	13
10002061	39
10002062	729
10002063	2
10002065	16
10002066	39
10002069	817
10002070	243
10002071	39
10002072	3
10002073	129
10002074	243
10002075	3
10002078	243
10002079	243
10002080	3
10002084	39
10002086	129
10002087	327
10002088	454
10002089	3
10002091	2091
10002093	129
10002098	1055
10002099	2099
10002100	80
10002101	12
10002107	18
10002108	7
10002122	7
10002123	7
10002124	47
10002125	1084
10002128	2128
10002129	2129
10002131	95
10002132	1146
10002134	243
10002142	252
10002143	6
10002144	5
10002146	2146
10002148	2148
10002149	2149
10002150	2150
10002152	3
10002156	129
10002157	35
10002158	12
10002159	141
10002160	858
10002161	129
10002162	13
10002164	222
10002166	2
10002170	23
10002171	3
10002172	13
10002173	6
10002175	243
10002176	3
10002178	13
10002179	18
10002180	3
10002181	129
10002182	13
10002183	7
10002184	7
10002185	2185
10002186	12
10002187	23
10002188	270
10002190	23
10002197	39
10002201	243
10002202	3
10002204	39
10002205	5
10002206	13
10002210	3
10002211	18
10002216	23
10002217	276
10002218	3
10002219	16
10002220	7
10002221	1138
10002222	13
10002223	2223
10002224	47
10002225	3
10002226	39
10002227	3
10002228	498
10002230	3
10002231	5
10002233	6
10002235	5
10002236	3
10002237	129
10002239	108
10002240	2240
10002241	3
10002245	23
10002246	2246
10002250	3
10002251	0
10002252	3
10002253	222
10002254	3
10002255	7
10002256	3
10002261	129
10002262	7
10002264	243
10002266	2266
10002269	3
10002270	23
10002271	842
10002272	160
10002273	95
10002274	35
10002276	39
10002277	7
10002278	2278
10002279	13
10002280	858
10002282	2282
10002283	2283
10002284	2284
10002285	0
10002286	266
10002287	23
10002289	243
10002290	3
10002291	129
10002292	129
10002294	7
10002295	160
10002297	864
10002300	13
10002301	243
10002303	1
10002304	48
10002308	39
10002309	2309
10002311	1151
10002313	6
10002314	108
10002315	7
10002316	371
10002319	7
10002320	327
10002322	1776
10002323	799
10002324	3
10002326	3
10002327	270
10002333	3
10002335	23
10002336	39
10002337	129
10002338	5
10002339	7
10002342	3
10002343	3
10002344	129
10002345	243
10002346	270
10002351	35
10002354	80
10002355	1392
10002356	799
10002357	95
10002360	95
10002361	923
10002362	35
10002363	35
10002364	18
10002365	18
10002366	7
10002370	670
10002371	2371
10002372	327
10002373	23
10002377	498
10002378	47
10002383	47
10002384	335
10002386	7
10002387	23
10002389	3
10002392	16
10002393	39
10002396	23
10002397	23
10002401	3
10002407	18
10002408	12
10002409	3
10002410	95
10002411	327
10002416	6
10002417	48
10002420	23
10002423	2423
10002425	3
10002426	3
10002429	7
10002435	3
10002439	2439
10002441	243
10002445	7
10002447	13
10002448	864
10002449	1059
10002450	28
10002451	5
10002453	3
10002454	5
10002455	3
10002456	39
10002457	243
10002458	3
10002459	286
10002460	211
10002461	3
10002462	243
10002464	2464
10002466	3
10002467	3
10002468	1336
10002472	6
10002476	3
10002479	3
10002480	3
10002481	3
10002485	39
10002486	39
10002489	5
10002490	7
10002491	243
10002493	371
10002494	7
10002496	6
10002497	2
10002498	6
10002507	7
10002508	16
10002509	2509
10002512	3
10002513	3
10002515	105
10002520	16
10002521	243
10002523	18
10002525	3
10002532	2044
10002533	3
10002535	23
10002537	12
10002538	12
10002542	7
10002543	23
10002544	5
10002545	5
10002547	23
10002549	7
10002550	7
10002551	48
10002552	1350
10002556	16
10002557	2557
10002559	13
10002560	13
10002561	2044
10002563	222
10002564	3
10002569	13
10002572	35
10002574	3
10002575	0
10002578	16
10002580	6
10002581	18
10002582	293
10002584	95
10002586	95
10002588	49
10002590	16
10002591	7
10002592	23
10002593	16
10002594	6
10002595	3
10002596	48
10002598	799
10002599	13
10002600	3
10002602	7
10002603	13
10002604	13
10002605	95
10002606	13
10002607	80
10002608	80
10002610	49
10002611	3
10002614	222
10002615	2615
10002616	13
10002617	1369
10002618	243
10002619	216
10002620	243
10002621	7
10002622	1155
10002623	3
10002626	513
10002630	3
10002633	3
10002634	3
10002636	13
10002637	18
10002639	108
10002641	17
10002643	13
10002645	3
10002647	12
10002648	3
10002649	129
10002652	3
10002653	2653
10002654	332
10002655	48
10002656	817
10002657	243
10002658	243
10002660	243
10002661	3
10002663	6
10002666	23
10002667	3
10002668	7
10002669	19
10002670	7
10002672	243
10002673	3
10002674	3
10002675	2675
10002676	923
10002677	5
10002678	961
10002679	18
10002680	3
10002681	13
10002682	35
10002683	2683
10002685	35
10002686	3
10002688	7
10002690	7
10002691	12
10002692	947
10002700	13
10002701	49
10002702	18
10002706	23
10002707	129
10002708	7
10002710	3
10002712	6
10002713	2713
10002715	243
10002716	286
10002717	3
10002722	2722
10002723	1787
10002724	2724
10002729	48
10002730	7
10002732	327
10002733	2733
10002734	1916
10002735	2735
10002736	7
10002739	3
10002741	6
10002744	483
10002745	243
10002747	13
10002748	108
10002753	23
10002754	2754
10002755	2675
10002757	18
10002759	39
10002760	222
10002761	35
10002763	332
10002765	5
10002766	840
10002767	13
10002769	2769
10002771	39
10002773	39
10002774	23
10002775	16
10002776	286
10002777	13
10002782	3
10002783	3
10002787	6
10002788	1388
10002789	39
10002793	7
10002799	3
10002803	12
10002805	3
10002806	222
10002807	134
10002814	12
10002818	3
10002820	47
10002822	1350
10002827	5
10002828	2828
10002830	454
10002831	23
10002832	3
10002833	129
10002837	711
10002840	1673
10002845	1084
10002846	3
10002848	3
10002849	7
10002852	335
10002860	3
10002863	243
10002864	3
10002866	5
10002867	6
10002868	243
10002872	11
10002879	2879
10002880	3
10002881	3
10002884	2091
10002890	7
10002891	17
10002892	3
10002894	3
10002895	28
10002897	783
10002898	418
10002899	13
10002900	17
10002901	243
10002902	0
10002904	3
10002905	270
10002909	2675
10002910	243
10002911	3
10002912	3
10002913	799
10002915	6
10002917	7
10002918	23
10002921	95
10002922	243
10002924	243
10002927	23
10002928	5
10002930	129
10002932	3
10002933	3
10002935	2283
10002939	2939
10002942	3
10002945	13
10002952	3
10002953	1388
10002955	16
10002957	7
10002958	23
10002959	2
10002961	3
10002962	243
10002963	1375
10002964	252
10002967	1137
10002968	994
10002970	243
10002972	129
10002976	3
10002979	39
10002980	1552
10002981	39
10002982	129
10002984	129
10002987	2987
10002988	1146
10002994	243
10002995	6
10002996	2996
10002998	2998
10002999	6
10003000	7
10003001	1153
10003002	3
10003003	3
10003004	7
10003006	3006
10003010	16
10003011	129
10003013	3013
10003014	39
10003017	3
10003019	3
10003021	3021
10003022	7
10003025	29
10003029	129
10003030	7
10003035	243
10003036	3
10003040	7
10003043	3
10003044	276
10003045	13
10003046	7
10003047	7
10003049	7
10003058	7
10003060	3060
10003061	3
10003063	2430
10003064	901
10003065	3
10003066	23
10003069	23
10003070	2786
10003072	39
10003073	270
10003074	5
10003075	129
10003078	3
10003080	3
10003085	584
10003088	7
10003093	799
10003094	3
10003096	23
10003098	1238
10003099	3
10003102	39
10003103	3
10003106	3
10003110	3
10003112	7
10003114	3
10003117	23
10003120	7
10003124	3
10003125	3
10003126	3
10003127	23
10003129	3
10003130	16
10003133	13
10003136	17
10003138	3138
10003143	39
10003144	129
10003145	3
10003149	6
10003157	16
10003158	243
10003161	16
10003162	2675
10003164	3
10003165	3165
10003167	10
10003170	133
10003171	49
10003176	7
10003180	3
10003187	3
10003188	2
10003192	23
10003194	3
10003195	243
10003197	23
10003198	3198
10003199	3
10003201	129
10003202	18
10003203	35
10003204	541
10003209	3
10003210	3
10003212	39
10003213	3
10003214	3
10003215	3
10003216	3
10003217	2769
10003218	3
10003219	3
10003220	3
10003225	3
10003226	17
10003230	243
10003231	901
10003233	16
10003234	49
10003237	2
10003238	3
10003248	13
10003250	7
10003252	12
10003253	7
10003256	243
10003260	12
10003261	270
10003265	13
10003267	6
10003268	222
10003269	13
10003271	947
10003275	6
10003279	3279
10003286	2722
10003287	1454
10003291	1
10003292	39
10003297	670
10003299	2568
10003300	129
10003301	6
10003302	54
10003309	6
10003315	23
10003317	18
10003322	7
10003323	3
10003326	129
10003337	3
10003343	3
10003344	6
10003345	1
10003348	3348
10003349	3
10003352	17
10003359	3359
10003363	3
10003364	7
10003369	3
10003371	35
10003374	18
10003375	18
10003377	3
10003379	3
10003380	799
10003384	18
10003386	670
10003389	129
10003391	243
10003402	13
10003403	18
10003405	47
10003412	3
10003415	47
10003416	591
10003427	17
10003431	108
10003432	276
10003435	7
10003436	134
10003437	34
10003438	243
10003439	3
10003440	3
10003444	35
10003450	86
10003452	7
10003453	7
10003454	13
10003456	13
10003458	3
10003460	12
10003462	665
10003469	2944
10003470	18
10003471	18
10003476	3
10003479	3479
10003482	18
10003492	7
10003494	3
10003496	7
10003498	18
10003500	3
10003502	3
10003510	23
10003517	129
10003518	3
10003526	6
10003527	3
10003528	3
10003529	7
10003530	7
10003537	3
10003538	3
10003541	12
10003546	3546
10003548	3548
10003549	1898
10003550	1673
10003551	7
10003552	39
10003557	0
10003562	348
10003564	12
10003570	7
10003573	314
10003576	29
10003578	13
10003581	35
10003583	23
10003588	3
10003590	23
10003592	18
10003597	7
10003600	23
10003609	35
10003610	16
10003611	18
10003612	3
10003613	80
10003615	3
10003616	35
10003617	3
10003618	1482
10003621	18
10003622	35
10003636	5
10003641	55
10003644	54
10003645	18
10003646	18
10003647	18
10003648	817
10003649	34
10003650	18
10003651	18
10003652	35
10003654	12
10003664	1140
10003665	3
10003668	923
10003670	18
10003671	23
10003672	7
10003673	172
10003675	0
10003677	7
10003680	13
10003682	18
10003684	1739
10003691	2853
10003694	7
10003695	7
10003697	270
10003699	1
10003700	7
10003703	216
10003706	3
10003707	23
10003708	3
10003712	18
10003713	13
10003715	3
10003720	3720
10003721	270
10003722	35
10003725	292
10003733	129
10003735	3
10003737	1228
10003738	7
10003739	3
10003741	35
10003743	0
10003747	11
10003751	35
10003752	270
10003753	18
10003754	35
10003755	2722
10003756	13
10003757	371
10003765	591
10003768	79
10003769	243
10003771	901
10003773	745
10003774	7
10003776	39
10003777	2568
10003778	1673
10003780	270
10003781	222
10003783	371
10003784	34
10003785	1552
10003792	32
10003795	5
10003796	5
10003797	7
10003800	0
10003807	3
10003809	13
10003813	3
10003814	108
10003816	275
10003818	39
10003820	3
10003821	3
10003827	1049
10003828	16
10003829	54
10003830	18
10003831	18
10003833	270
10003834	18
10003835	18
10003836	18
10003838	3
10003839	3
10003842	3
10003844	901
10003846	13
10003847	3
10003848	3
10003853	332
10003855	3
10003856	16
10003857	49
10003858	2
10003860	23
10003863	18
10003869	270
10003870	216
10003874	39
10003875	0
10003878	39
10003884	7
10003885	3
10003886	3
10003887	13
10003890	3
10003897	2395
10003903	672
10003904	6
10003905	35
10003907	49
10003909	3
10003910	3
10003911	6
10003913	18
10003915	63
10003920	3
10003922	6
10003925	3
10003926	103
10003928	3
10003929	7
10003930	79
10003931	216
10003933	3933
10003934	108
10003937	18
10003938	7
10003942	3933
10003943	243
10003944	243
10003945	270
10003946	13
10003947	6
10003948	286
10003949	63
10003954	18
10003956	162
10003957	371
10003958	3
10003960	1388
10003963	3963
10003965	6
10003966	208
10003968	3
10003970	3970
10003972	108
10003974	18
10003975	1375
10003977	13
10003978	6
10003979	49
10003980	3
10003994	216
10003995	3
10003996	3111
10003999	6
10004005	63
10004007	7
10004012	17
10004014	18
10004015	5
10004017	12
10004018	129
10004020	35
10004022	2495
10004026	39
10004027	39
10004028	3082
10004030	63
10004032	6
10004033	2
10004035	3
10004036	6
10004038	899
10004039	3
10004041	3
10004042	35
10004045	23
10004046	39
10004047	129
10004049	6
10004058	3788
10004059	1454
10004060	0
10004065	7
10004067	4067
10004069	12
10004071	5
10004072	3
10004074	813
10004079	7
10004080	243
10004081	3
10004082	7
10004085	13
10004092	5
10004093	7
10004097	348
10004098	16
10004102	0
10004103	1140
10004105	7
10004106	665
10004107	7
10004109	18
10004110	3
10004117	4117
10004119	4119
10004121	108
10004122	454
10004123	2309
10004130	7
10004134	4134
10004137	129
10004138	1140
10004139	5
10004140	7
10004142	23
10004143	39
10004146	1
10004148	3
10004154	6
10004155	243
10004156	3
10004158	4158
10004159	3
10004161	16
10004168	1776
10004171	28
10004172	39
10004174	3
10004178	129
10004179	129
10004180	1
10004181	7
10004184	7
10004185	7
10004196	2044
10004200	18
10004202	0
10004203	7
10004205	18
10004207	3
10004209	7
10004214	28
10004215	3
10004216	23
10004221	23
10004227	34
10004230	3
10004231	23
10004240	35
10004244	23
10004246	3
10004254	18
10004256	1077
10004259	4259
10004260	34
10004267	4267
10004269	7
10004272	327
10004279	1
10004281	3
10004284	7
10004285	39
10004288	4288
10004291	17
10004297	5
10004298	7
10004299	899
10004301	3
10004302	2044
10004305	243
10004311	129
10004312	4262
10004314	3
10004316	134
10004320	4320
10004325	3
10004326	3
10004327	3
10004328	3
10004330	3
10004334	3
10004335	3
10004336	11
10004340	0
10004343	7
10004345	899
10004348	2853
10004349	3
10004351	129
10004352	34
10004354	420
10004355	3
10004360	7
10004362	332
10004363	18
10004364	3
10004365	39
10004366	3
10004367	10
10004369	4119
10004371	3
10004375	28
10004378	1392
10004379	7
10004380	1388
10004389	3
10004390	243
10004391	3
10004393	39
10004396	7
10004398	16
10004400	39
10004401	454
10004403	3060
10004404	28
10004406	23
10004407	3
10004412	18
10004416	35
10004418	7
10004419	7
10004421	2
10004423	23
10004424	39
10004426	18
10004428	243
10004430	13
10004432	7
10004435	39
10004440	35
10004441	13
10004447	0
10004458	23
10004461	4461
10004463	4463
10004465	35
10004466	16
10004467	63
10004468	6
10004469	39
10004471	17
10004472	4472
10004476	270
10004477	270
10004480	18
10004482	49
10004488	2
10004490	243
10004492	5
10004493	7
10004497	7
10004500	6
10004501	6
